metrics_int_fid,metrics_int_fid_clip,metrics_int_inception_score,metrics_int_kid,metrics_nvidia_fid,metrics_nvidia_kid,metrics_nvidia_precision,metrics_nvidia_recall,experiment_name,subfolder
22.03243353468531,7.201848532447116,"[7.567858914390073, 0.0]",0.009071848996496514,19.471618502109312,0.007555119184184196,0.6517599821090698,0.26339998841285706,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-1000-7-0.5-mask
74.24962629460646,19.075761485660564,"[4.655564687869526, 0.0]",0.057432916934434426,59.61179273422515,0.04913540546796798,0.8365399837493896,0.11048000305891037,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-25-1-0.5-half-half
74.98028037870256,19.406628350914453,"[4.632446759965435, 0.0]",0.05786130067317321,59.53939291991165,0.04892459795295294,0.8511599898338318,0.11206000298261642,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-25-1-0.5-img
76.69148640138485,19.018779708960295,"[4.475330575295346, 0.0]",0.06015278692942942,61.60769191084491,0.05183700966966971,0.8479999899864197,0.09762000292539597,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-25-1-0.5-mask
68.47292325493498,13.221267442771165,"[5.69495867735431, 0.0]",0.04145208085585591,62.341740711926306,0.04009805100600599,0.5702800154685974,0.14103999733924866,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-25-10-0.5-half-half
65.27463486607832,12.407444927787914,"[5.744787148464092, 0.0]",0.0384402993193193,59.97567525512566,0.037281559859859884,0.5825999975204468,0.14441999793052673,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-25-10-0.5-img
68.15661247474054,13.034427819283557,"[5.787087117392558, 0.0]",0.04076529910160159,62.43757165773672,0.0395415942117117,0.5657399892807007,0.1265600025653839,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-25-10-0.5-mask
32.1898864802543,13.25879909886045,"[6.583865387040253, 0.0]",0.017099643956456464,26.285346748300178,0.01498470483483485,0.846560001373291,0.12807999551296234,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-2-0.5-mask
23.877302959830786,10.28683308769078,"[7.165868185575704, 0.0]",0.011616635878378396,18.92956764214403,0.00966305635635637,0.842960000038147,0.1858000010251999,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-3-0.5-half-half
24.864167206890784,10.71296724642265,"[7.193042962881131, 0.0]",0.012613915768268256,19.479829560005285,0.010089426298798793,0.8554199934005737,0.18184000253677368,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-3-0.5-img
23.684625939394266,10.110550386212935,"[7.254072195245355, 0.0]",0.011583869476976979,18.87461561298351,0.009570214552052049,0.8483999967575073,0.1877399981021881,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-3-0.5-mask
19.780212200661026,7.057912100624165,"[7.542276588475432, 0.0]",0.008521494734734696,15.76575217332716,0.006993817072072093,0.7928799986839294,0.2654600143432617,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-5-0.5-half-half
20.323174983852255,7.29557150019145,"[7.577000375565665, 0.0]",0.009107198683683692,16.05099360956682,0.0071773529904904584,0.7985000014305115,0.2600800096988678,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-5-0.5-img
